"cell","value_from","value_to","delta","pct","n_from","n_to"
"829e47fffffffff",42.8679326140834,15.8221217570667,-27.0458108570168,-63.0910081447021,403,755
"829e67fffffffff",32.4683582146508,14.2704438175775,-18.1979143970732,-56.0481508697343,157,271
"829e77fffffffff",37.3777416683701,19.5728906068341,-17.804851061536,-47.6349031985602,205,656
"829edffffffffff",42.9850269946074,16.2887156082455,-26.6963113863619,-62.1060710040058,699,4378
"829f57fffffffff",42.0696443209227,19.8567278034197,-22.212916517503,-52.8003430408271,400,1031
"829f77fffffffff",33.2903460580378,18.0255638265129,-15.2647822315249,-45.8534801798471,295,325
"82a04ffffffffff",40.5071536526137,42.1839172777773,1.67676362516353,4.1394259383005,755,1480
"82a247fffffffff",45.138447996714,26.3491105213883,-18.7893374753257,-41.6260157564423,103,407
"82a597fffffffff",42.2297478901253,22.382585823732,-19.8471620663932,-46.9980595622598,54,23262
"82a607fffffffff",43.7911371599932,16.1611120694151,-27.6300250905781,-63.0950162121398,198,8617
"82a617fffffffff",45.4679256130478,19.8439395196258,-25.623986093422,-56.3561802038067,315,198983
"82a6a7fffffffff",22.1123881181559,36.861517521417,14.7491294032611,66.7007531002539,64144,48349
"82a6b7fffffffff",26.7618040219447,31.1987142146902,4.43691019274552,16.5792641972389,131096,17437
"82a707fffffffff",41.7359306501371,31.661481320862,-10.0744493292751,-24.1385520158324,677,393
"82a727fffffffff",44.7675162428675,16.2886589538239,-28.4788572890436,-63.6150040903395,485,9703
"82a8a7fffffffff",41.5577142887282,29.5234293057805,-12.0342849829477,-28.9580050032053,218,20660
"82a91ffffffffff",21.5882352941177,23.0881349060631,1.49989961194544,6.947763870047,51,13057
"82ac77fffffffff",34.9915749210586,35.8202435024437,0.828668581385038,2.36819458185155,344,375
"82acd7fffffffff",29.6994466110378,34.4989820693133,4.79953545827551,16.1603531578658,867,194
"82ad37fffffffff",14.3413301388701,2.09909861212856,-12.2422315267416,-85.3632920251989,211061,2059
"82b4c7fffffffff",40.3947817747124,31.0246860938639,-9.37009568084848,-23.1963022677208,217,235
"82b827fffffffff",27.494112829928,32.1590399275441,4.66492709761611,16.9670035417118,2382,407
"82b837fffffffff",38.4640591372801,11.0034670307058,-27.4605921065744,-71.3928605625479,98,113
"82b90ffffffffff",32.5822349325073,27.8022566773978,-4.77997825510948,-14.6705045403147,58,439
"82b917fffffffff",42.1962862706276,6.66265438279055,-35.5336318878371,-84.2103299326881,885,19137
"82b91ffffffffff",30.3557741883967,33.4064491888533,3.0506750004566,10.0497354523829,1676,1776
"82b937fffffffff",20.334057865284,13.998299839571,-6.33575802571299,-31.1583554433074,2954,308
"82b95ffffffffff",31.8918770934963,14.1487323866862,-17.7431447068101,-55.6353100659242,1512,1972
"82ba27fffffffff",33.0452964874985,14.2876858968103,-18.7576105906882,-56.7633296853139,1546,1113
"82bb07fffffffff",32.9598545675018,35.1453927658546,2.18553819835281,6.63090971435212,611,1460
"82bb0ffffffffff",35.2937308643914,37.3568378376247,2.06310697323337,5.84553381777751,9657,3501
"82bb1ffffffffff",32.4996838399718,34.6025928465446,2.10290900657279,6.47055219653058,652,84
"82bb27fffffffff",32.4773238977059,33.9586794831698,1.48135558546398,4.56119965465695,5143,4357
"82bb2ffffffffff",34.7958714282084,34.606169909565,-0.189701518643382,-0.545183985504654,10828,10463
"82bb37fffffffff",33.1550786689799,35.5879936334268,2.43291496444691,7.33798579921079,14544,10407
"82bb57fffffffff",27.1027389162735,28.7515455299324,1.6488066136589,6.08354240046527,18473,13729
"82bb5ffffffffff",33.3314807291081,22.4681618387966,-10.8633188903115,-32.591768060351,4221,5438
"82bb67fffffffff",29.8741026129913,33.8134646895963,3.93936207660492,13.1865453086173,11772,3161
"82bb77fffffffff",27.35141683783,25.8848602993241,-1.46655653850589,-5.36190336025842,9524,4555
"82bc0ffffffffff",16.1124029679359,13.7030965911527,-2.40930637678321,-14.9531164381736,12674,155
"82bc1ffffffffff",14.7791750358196,32.6951059276275,17.9159308918079,121.224160674637,65245,360
"82bc47fffffffff",20.9212814184561,5.88566399163591,-15.0356174268202,-71.8675741035454,20113,730
"82bc6ffffffffff",17.090807768453,8.86101844410695,-8.22978932434607,-48.1533081165244,109087,770
"82bc77fffffffff",13.5190451372761,25.9215191730125,12.4024740357364,91.7407546893897,78690,204
"82bc8ffffffffff",42.2761729157498,2.88803153054959,-39.3881413852002,-93.1686542764762,628,5646
"82bcd7fffffffff",8.17404386119316,7.92081447963801,-0.25322938155515,-3.0979694488474,67,52
"82bcf7fffffffff",14.6337845422725,11.8674801097987,-2.76630443247387,-18.9035476399346,28738,2967
"82bdb7fffffffff",40.4153205350531,19.2095079972438,-21.2058125378093,-52.4697373596654,542,56
"82be07fffffffff",39.407106145365,19.5667388082002,-19.8403673371647,-50.3471817087445,126,1483
"82be0ffffffffff",44.819026324654,14.2366793356535,-30.5823469890005,-68.2351882601649,22272,297489
"82be17fffffffff",36.0526900705306,6.79063452734711,-29.2620555431835,-81.1646939130965,113,3656
"82be1ffffffffff",45.0091915062951,10.7350536277777,-34.2741378785174,-76.1491969339723,6455,58317
"82be2ffffffffff",41.5264610224129,32.9419449173142,-8.58451610509871,-20.6723999438946,5693,553
"82be47fffffffff",10.105266129973,8.21998781316206,-1.88527831681093,-18.6563945230403,68,62
"82be67fffffffff",42.4759508941481,14.8958030391707,-27.5801478549774,-64.9312075995857,1668,8832
"82be6ffffffffff",20.9810935858206,12.9672282869792,-8.01386529884143,-38.1956510801579,2735,186
"82be77fffffffff",33.9035160837016,8.6190005946338,-25.2845154890678,-74.5778562513839,3069,3455
"82be8ffffffffff",36.3063591166074,12.3828829661503,-23.9234761504572,-65.8933496295253,1501,34802
"82be9ffffffffff",32.1816113762836,17.2652297947505,-14.9163815815331,-46.3506361043369,229,331
"82beaffffffffff",43.5398785964081,20.1449391642444,-23.3949394321637,-53.7322109898894,2389,3718
"82bef7fffffffff",14.119452235083,7.39567534436196,-6.72377689072105,-47.6206638810979,58,6476
"82bf4ffffffffff",25.1117665238803,12.9648757157563,-12.146890808124,-48.3713114988259,14057,9184
"82bf5ffffffffff",37.605199852157,18.3452680966934,-19.2599317554636,-51.2161398721004,3768,2334
"82bf6ffffffffff",39.1189270650921,29.7046595704738,-9.41426749461825,-24.0657610034993,1138,492
"82c987fffffffff",43.5485666267811,7.92232277526395,-35.6262438515172,-81.8080745500543,303,52
"82c997fffffffff",41.8148609868015,15.2571506503389,-26.5577103364625,-63.5126118076663,81,21644
"82c99ffffffffff",43.0840548936545,30.4285059190585,-12.6555489745961,-29.3740898015149,345,1284
"82c9b7fffffffff",36.3279420269687,9.3006003787908,-27.0273416481779,-74.3982183964995,125,151
"82d44ffffffffff",29.786696927589,36.3635841701194,6.57688724253043,22.0799481678641,16000,2348
"82d46ffffffffff",28.0705343614992,30.3550102548507,2.28447589335152,8.13834130811863,192,303
"82d8b7fffffffff",26.4962884340536,6.4410067467297,-20.0552816873239,-75.6909094541273,1397,759
"82da07fffffffff",22.5156275658998,27.4978635354413,4.98223596954146,22.1279018537645,2369,1050
"82da17fffffffff",22.8069513962901,26.0599386255126,3.25298722922252,14.2631392188246,1769,1453
"82da1ffffffffff",26.5471918930474,28.4936538227013,1.94646192965382,7.33208219346013,2472,2090
"82da27fffffffff",22.6823914422886,30.5587443994258,7.87635295713717,34.724526191064,73,73
"82da37fffffffff",20.225940190897,21.8256289929696,1.59968880207263,7.90909488990081,1639,683
"82da87fffffffff",21.2543683953951,24.120008069182,2.86563967378692,13.4825915335493,2517,4470
"82da8ffffffffff",22.7442261392764,27.1079099185536,4.36368377927714,19.185896906563,1045,1236
"82da97fffffffff",28.4938961548939,35.5851023482044,7.09120619331044,24.8867552361473,11173,9766
"82da9ffffffffff",29.1770299918418,35.6747029986819,6.49767300684009,22.2698232433421,2850,1409
"82daa7fffffffff",32.4438065210718,30.6551700903023,-1.78863643076944,-5.51302890309049,114,274
"82daaffffffffff",23.0930655021148,27.6210235127509,4.52795801063616,19.6074358781926,4544,4965
"82dab7fffffffff",33.6947133819494,35.4922796085443,1.79756622659493,5.33486130663425,9847,10981
"82db8ffffffffff",21.8839525001442,26.1923191308358,4.30836663069161,19.687333129896,696,633
"82de2ffffffffff",3.07083387849681,5.09443276100749,2.02359888251068,65.8973738918511,4636,40219
"82de47fffffffff",4.37982969968131,13.5532095784833,9.17337987880195,209.446040321372,4493,341362
"82de4ffffffffff",1,11.4130676832005,10.4130676832005,1041.30676832005,73,45880
"82de67fffffffff",5.98283818817696,11.3653435100666,5.38250532188965,89.9657512470642,39575,488805
"82de6ffffffffff",1.99999999998848,12.3693909681955,10.369390968207,518.46954841334,158,88395
"82de77fffffffff",5.43669759733729,11.2756884446396,5.83899084730228,107.399588495818,3731,332025
"82df07fffffffff",22.537518037518,16.9975812221469,-5.53993681537109,-24.580953440165,56,131
"82df1ffffffffff",24.4414702178945,13.2342314658362,-11.2072387520583,-45.8533740079721,145,128
"82df5ffffffffff",5.12058464532003,13.1199575929099,7.99937294758986,156.219914358821,27551,122073
"82e1a7fffffffff",7.42628669683665,10.0173620419325,2.59107534509587,34.890591366471,69,199
"82e1b7fffffffff",6.67126585924456,9.68268085723688,3.01141499799232,45.1400837791424,59,128
"82e447fffffffff",6.12051709623822,9.13581266262808,3.01529556638986,49.2653728268011,180,121
"82e44ffffffffff",5.08941120000002,3,-2.08941120000002,-41.0540849990666,268,51
"82e45ffffffffff",3.98832411486738,10.4526550834463,6.46433096857891,162.081385123181,76,188
